magic_rank,ticker,name,pasa_filtros,per,pb,ev_ebit,ev_ebitda,fcf_yield,earnings_yield,roic,roc_greenblatt,roe,net_debt_ebitda,interest_coverage,current_ratio,piotroski,es_financiera,fin_rank,roa,capital_activos,fin_score
93,GD,GENERAL DYNAMICS CORP,True,23.99441671325055,3.9425686660988535,19.733102009481858,16.82969655458357,0.039191619398133884,0.050676269727866145,0.14585180352082716,0.35761500968151166,0.16431191944422763,0.7442675159235669,,1.4436770659680875,8,False,,,,
94,UI,Ubiquiti Inc.,True,44.66373185941436,47.5819191823811,38.44038278186492,37.45937431942445,0.019732652724803214,0.026014309110152036,0.7258559867128781,1.5606256834782088,1.065336844940592,0.40764127847155784,,1.6504378530079975,6,False,,,,
95,GOOGL,Alphabet Inc.,True,33.30331652256638,10.599735939189669,34.249601630418695,34.249601630418695,0.01664493511733374,0.029197419893837617,0.2479385726141225,1.2492521274432924,0.3182786895115167,0.13821402831702043,175.32472826086956,2.005333592875566,6,False,,,,
96,ABT,ABBOTT LABORATORIES,True,25.470402879275728,3.1875869630614777,21.18166005021667,21.18166005021667,0.04450291015268218,0.04721065287750055,0.10976417747934583,0.3777913304559955,0.12514866679455208,0.5472494722463678,16.33468559837728,1.5758971871968963,6,False,,,,
97,EOG,EOG RESOURCES INC,False,13.98738122554592,2.3349029096376057,11.620541660645056,6.840969804832997,0.14419192823571594,0.08605450840442923,0.14540493330226098,0.14093056107358848,0.16692923943284282,0.41858749769500275,27.170212765957448,1.6320613941590278,4,False,,,,
98,MMM,3M CO,True,25.747770039445406,17.796735990684297,19.668881535579516,15.335565542900046,0.016682550018134058,0.05084173180824115,0.29223314151556395,0.33318937594472037,0.6911952360697575,1.2408623884116556,10.332589285714286,1.7078686816050026,5,False,,,,
99,DELL,Dell Technologies Inc.,True,45.437143701106066,-109.19630972055289,34.56864462017003,25.20127795757431,0.03170755666558913,0.02892794933060587,0.6999602430678779,1.2206411024565609,-2.403238866396761,1.0721953837895868,5.223717948717948,0.9104300684379396,7,False,,,,
100,NVDA,NVIDIA CORP,False,39.26879196041813,29.975180359656967,36.14431687447003,35.37303193208379,0.020504419214254162,0.027666866784978147,0.7133233260959281,1.2558343366241271,0.7633333969089534,-0.016039930946483524,503.42471042471044,3.905263812455306,4,False,,,,
101,EA,ELECTRONIC ARTS INC.,True,58.01207859656388,7.607438455817883,41.81817015073336,32.7223661381496,0.04961451705082816,0.023913050150102352,0.22396653628857016,1.4727503168567808,0.13113542282672974,-1.9286195286195287,21.92452830188679,1.0463523834606268,5,False,,,,
102,BKNG,Booking Holdings Inc.,False,56.053070619734946,16.26055284324809,45.31971616752701,41.82270443270728,0.021184357070157943,0.022065451520116342,0.1972267415153212,1.3642940780244424,0.2900920977828311,1.3255866439410309,20.339058472561145,2.468708617323579,4,False,,,,
103,APP,AppLovin Corp,True,54.064837885346655,84.43395135133812,43.658081156091455,41.701735104560505,0.02203241500148852,0.022905266872006662,1.1409472869370259,1.3406227437872213,1.5617165361781746,0.23601649254191465,20.69593001520325,3.3219612112269714,9,False,,,,
104,ECL,ECOLAB INC.,True,38.42172212569876,8.161883002835014,28.894625381392586,28.894625381392586,0.023878930890430687,0.03460851237213046,0.24649337525615567,0.5827780734433209,0.2124288696933721,-0.23604617182933957,8.940561724363162,1.0760474822483603,5,False,,,,
105,CRH,CRH PUBLIC LTD CO,True,19.145102161152654,2.9933164643728505,15.700104487280498,11.24388736319193,0.04052799492630224,0.06369384361805706,0.1134535203935071,0.17304450170181634,0.15634894184302617,1.7847551342812007,6.716049382716049,1.7425177061914554,6,False,,,,
106,TDY,TELEDYNE TECHNOLOGIES INC,False,33.76207543450797,2.8733681220857843,28.1208080525289,21.757153017157478,0.03555078296917768,0.03556085579518296,0.07446094846174799,0.565123365772142,0.0851063829787234,1.4285714285714286,19.29194630872483,1.6427073813235848,7,False,,,,
107,PBR,PETROBRAS - PETROLEO BRASILEIRO SA,False,6.1563210324209265,0.6605967806450768,7.107059860352577,5.256156501037733,-0.13831343769457788,0.14070516073441242,0.07807237257805139,0.09706763956637389,0.10730382271590246,1.5857339660186744,,1.9034036719122556,5,False,,,,
108,FCX,FREEPORT-MCMORAN INC,True,21.10983302598358,4.637707112751142,14.299329046315407,10.63718634146129,0.012732745296317018,0.06993335119158448,0.1736366564667505,0.13437235862865154,0.21969416371236572,0.6339876740470213,,2.291078252201362,5,False,,,,
109,GM,General Motors Co,False,25.40843708565072,1.1211988877435821,16.35667061533173,3.1957522211028278,0.2563093978113403,0.061137136249638846,0.06455804801248033,0.1885899513776337,0.04412703087419624,-1.4067432332594534,,1.165252512266718,5,False,,,,
110,ROST,"ROSS STORES, INC.",True,31.917435120775718,11.06503974278377,24.151789624053727,20.327211426325352,0.0322446576230303,0.04140479921223147,0.6568731973750659,0.39227523977143525,0.34667697140805986,-0.9564895975687246,,1.5827246964065977,6,False,,,,
111,VALE,Vale S.A.,False,8.858337731768266,0.6575652165215301,7.9424589872899185,5.378757562212711,0.01675601183855932,0.1259055919080313,0.0934675098301512,0.09126622862571247,0.07423121994585202,1.7941845950510316,,1.819388160508542,4,False,,,,
112,RTX,RTX Corp,True,39.85838874465241,4.112601318553146,28.074803551505376,19.08873176114929,0.029590796585257356,0.03561912724217013,0.1297611421268539,0.5049956559513467,0.10318032033105985,-0.5286591606960082,,1.0263336962438758,7,False,,,,
113,EPD,ENTERPRISE PRODUCTS PARTNERS L.P.,False,13.684904726204818,,15.542980520127994,15.542980520127994,0.03729123677404966,0.06433772458924533,0.21652815513607887,0.14003507622333147,,4.6003303055326175,5.1862955032119915,1.041147132169576,6,False,,,,
114,REGN,"REGENERON PHARMACEUTICALS, INC.",True,15.772541925701736,2.273217245507192,19.542615534557633,16.96465550298276,0.05742837621073573,0.05117022326063153,0.1022894421427882,0.26205002380342035,0.14412497720503312,-0.2746991459627329,81.68721461187215,4.125515062723194,5,False,,,,
115,CTAS,CINTAS CORP,True,40.040037289735764,15.490253630974193,31.666737926131937,26.183324282406907,0.024213464958898086,0.03157887630651033,0.27590929180216966,0.6851421007444236,0.3868691110071745,0.7572161551051557,23.338667563397554,2.089489097611313,8,False,,,,
116,FIX,COMFORT SYSTEMS USA INC,True,59.945726922158315,25.03211101966468,45.99255784893101,43.90834685685097,0.01682686698230822,0.02174264808851554,0.644666014232506,1.1900448556336594,0.4175795724717757,-0.6076097920898424,145.91952491952492,1.2111769818937195,7,False,,,,
117,UAL,"United Airlines Holdings, Inc.",True,12.905349989316937,2.831542894528183,12.432768621722827,7.657558613980618,0.05909182290756326,0.08043260760541915,0.11990861695470037,0.10218772359662627,0.21940845439078654,2.0026136957658127,3.4326292789512016,0.645046492939961,7,False,,,,
118,VRTX,VERTEX PHARMACEUTICALS INC / MA,True,33.901499245143384,7.179944433986265,30.895120603814924,29.416305084506586,0.023830877004158396,0.03236757068611411,0.26162500645107073,0.5685849750674405,0.21178840446163572,-1.1600921722068855,313.78195488721803,2.9009116336890086,6,False,,,,
119,NXPI,NXP Semiconductors N.V.,True,34.149178850634925,6.863115598362488,26.245648328563565,20.616264619008295,0.03510806029126129,0.03810155449319512,0.11642929450630378,0.43305855599772597,0.20097454256165473,2.8241814900747615,6.53862660944206,2.045864467920639,5,False,,,,
120,GWW,"W.W. GRAINGER, INC.",True,37.166631672033276,16.971700651094423,26.176061576147802,23.11832694955355,0.020991613664519283,0.038202844117360336,0.32920059228900433,0.42928423950447353,0.45663811563169165,0.6736283185840708,30.80246913580247,2.8268041237113404,6,False,,,,
121,ORCL,ORACLE CORP,False,23.64626203995434,9.505120906104729,18.089618532306115,18.089618532306115,-0.05862237476571122,0.05528032546480222,1.450997415099385,0.19669721267659412,0.4019713936200245,-1.518441230709502,4.480539247662535,1.1150033521693323,4,False,,,,
122,AVGO,Broadcom Inc.,True,74.15332701050896,21.09518575560978,66.78087586112974,66.78087586112974,0.01569448559023901,0.0149743468785808,0.373304426801043,1.6347424465969593,0.2844806377011268,-0.5111442473708994,7.938940809968847,1.7053581073782003,8,False,,,,
123,SYK,STRYKER CORP,True,38.56519608726671,5.583524821555208,27.82381396998727,21.06063268296451,0.03421401291676088,0.035940435810801155,0.1056769584735217,0.45113961428439603,0.1447814451382694,1.6795169530887135,8.400343642611684,1.8931229150628688,5,False,,,,
124,PWR,"QUANTA SERVICES, INC.",False,97.51929525119384,11.219948986857741,61.958816123169164,61.958816123169164,0.016161824403084193,0.0161397531872152,0.14218413860098947,1.3573814098325583,0.11505363075027335,-0.27273071388369535,6.163854730440437,1.1362083559827347,4,False,,,,
125,RCL,ROYAL CARIBBEAN CRUISES LTD,True,18.619064833068304,7.9173227764805745,16.016531304997052,11.864992261245552,0.015553788739317868,0.062435491240728676,0.5230059142972523,0.13755042581801882,0.4252266613529939,-0.12447193723596862,4.949596774193548,0.18340937370385732,7,False,,,,
126,OKE,ONEOK INC /NEW/,False,16.308808294955675,2.4610089635216634,15.341192570072218,12.139736257034405,0.04422093102480043,0.06518398067375883,0.08015825851587693,0.11995152629489564,0.15090060040026684,4.512474155754652,3.2198541783510937,0.7051060487038492,6,False,,,,
127,EQT,EQT Corp,True,16.13654351913303,1.3853763919646394,12.492520188293296,6.939464701979343,0.08623025234476644,0.08004789945723657,0.08072486641132919,0.09683645010424996,0.08585335455031026,1.314448063242296,7.407467602776417,0.7626850168682825,8,False,,,,
128,CCL,Carnival Corp Ltd.,True,13.850328515325408,3.1119266283212412,14.03946167796077,8.65377515499768,0.06819803706071965,0.07122780224328729,0.12065069395591616,0.10307168804892629,0.22468251383914034,3.3977725835281176,3.323202372127502,0.3222578673999389,9,False,,,,
129,EXC,EXELON CORP,False,17.69913545226308,1.701201713030912,9.837258533773156,5.760687854836106,-0.04643690454827976,0.10165433759485046,0.1422013461066883,0.06105457909343201,0.09611778595735815,0.18780571038562166,,0.9240151001839125,5,False,,,,
130,BDX,BECTON DICKINSON & CO,False,25.957944698861496,1.7155349036900194,23.473218768782314,12.009012339751951,0.0612983806931327,0.042601741578361114,0.05429952607324879,0.3248519964731074,0.06608901142181961,3.368379289823448,4.207177814029364,1.113316492241068,7,False,,,,
131,GRMN,GARMIN LTD,True,27.820006639928437,5.158987708317333,23.458911786137985,23.458911786137985,0.02944334013986666,0.04262772327704076,0.23148297285459096,0.31779084010093683,0.18544164187627973,-1.2145808591976017,,3.6325337733151715,7,False,,,,
132,CMI,CUMMINS INC,True,30.87837920809498,7.393907791589347,22.089283805797976,17.331260685835645,0.026131516766674207,0.045270820402856196,0.3018049862443561,0.2820009808729769,0.23945258725402865,-0.4674463937621832,12.23404255319149,1.7611862643080125,6,False,,,,
133,PANW,Palo Alto Networks Inc,False,250.1710009791462,36.25439624894611,226.40622577058002,177.39412343834957,0.01223186618038956,0.004416839672126823,0.1589692388560284,3.209140201394268,0.14491846020142118,-1.430120405976171,414.3,0.9417626439659489,4,False,,,,
134,NSC,NORFOLK SOUTHERN CORP,True,25.22754199219346,4.6619108602027275,16.287586809819057,12.341055512884294,0.0297604560020319,0.061396449435784116,0.24360962584801285,0.11941116806930015,0.18479449411462018,-0.2661332405635763,5.5,0.8471523178807947,5,False,,,,
135,MELI,MERCADOLIBRE INC,True,44.765839814163996,13.247981936705024,29.653352736296625,23.61791045257166,0.12050688449554986,0.03372299951687989,0.18329883694476334,0.4419439458787795,0.29593953764078246,1.374222443393879,,1.172528201725282,5,False,,,,
136,VLO,VALERO ENERGY CORP/TX,True,33.861467039205365,3.3511791194121896,26.117486516206917,25.610272690522255,0.07327682065536648,0.038288523644090376,0.0870959810187651,0.3495220305460938,0.09896733403582719,1.1014180024660913,5.721223021582734,1.6450492593380113,5,False,,,,
137,IR,Ingersoll Rand Inc.,True,54.2446405554553,3.1257144858115833,26.46254937877137,18.352541213609857,0.03868686731204193,0.0377892540014385,0.09909546480982019,0.36780205655526993,0.057622549505441135,-0.7566650508967523,4.508074044899566,2.0558486183032474,5,False,,,,
138,ET,Energy Transfer LP,False,15.00510005907295,1.357225230807394,14.79767459420299,9.081420121141505,0.05781927647658438,0.06757818558814312,0.061439377622317375,0.08562891291974957,0.09045092838196286,4.559181453531851,2.598445595854922,1.2191909060514878,5,False,,,,
139,A,"AGILENT TECHNOLOGIES, INC.",True,28.32772943276371,5.4756017580316145,26.01489618045376,21.77477727837641,0.03121018174560354,0.03843951530936141,0.16168463920544404,0.34637002341920375,0.19329476338822132,0.8856819468024901,13.205357142857142,1.9573924158500213,5,False,,,,
140,CARR,CARRIER GLOBAL Corp,False,39.21749999065834,4.119391986561224,31.51094382418829,19.86122170230324,0.036444069187462645,0.031735006275260616,0.07722612384775593,0.4738219895287958,0.105039637599094,2.9724318049912943,4.74235807860262,1.1994658420016868,5,False,,,,
141,CLS,CELESTICA INC,True,46.43256134778833,17.44127930426106,36.571064977451506,31.288644625151086,0.0118561305801566,0.02734402185488901,0.5437074636455543,0.600311490539917,0.3756260434056761,-0.48964156527458075,19.785171102661597,1.4400446745862525,6,False,,,,
142,FDX,FEDEX CORP,True,18.25120103323558,2.6602519992875973,17.075122604562008,9.395729841577893,0.039914886824670856,0.05856473321795225,0.09238155093696353,0.11692852500168098,0.14575764052147894,1.51851070562177,6.612167300380228,1.193043929660632,5,False,,,,
143,FTNT,"Fortinet, Inc.",False,61.76557197245603,92.50610997474747,54.19355835072193,50.51071269895382,0.019443323939545783,0.018452377559863235,-6.438238655699869,0.8388459681313375,1.4976969696969697,-0.6701837528501811,103.71641791044776,1.1720699245133095,6,False,,,,
144,TKO,"TKO Group Holdings, Inc.",True,193.03507245536207,10.09253064191077,48.682546137488686,30.795835063499847,0.034086360944228025,0.020541242793172966,0.10999175598127649,0.7443342473177706,0.052283403806034225,2.220464316423044,4.118974566405556,1.2608854768095723,5,False,,,,
145,MDLN,Medline Inc.,False,30.184554691660292,3.2582563926268304,20.617494976326526,14.15013927633704,0.03707419816658712,0.04850249757054494,0.09601143936201759,0.17058687437340941,0.10794449101238707,3.295687247905678,2.3407407407407406,4.2887550200803215,6,False,,,,
146,ABNB,"Airbnb, Inc.",True,36.95077078335791,11.316427056593696,34.67861062775618,34.67861062775618,0.05007362016504616,0.028836218692095374,0.5597403387156047,0.4841103710751665,0.3062568605927552,-1.7928459119496856,,1.3771704886804894,6,False,,,,
147,NOW,"ServiceNow, Inc.",False,62.70933620444151,8.455408800166905,58.05368403802838,41.3309600645448,0.041745761137020325,0.0172254356733837,0.1526468132176014,0.7872248597324126,0.13483492749151496,-1.4543325526932085,,1.0026812218711099,4,False,,,,
148,CSX,CSX CORP,False,31.44493164960957,6.903070481437846,19.945677402283135,14.541913809985816,0.018834400998511622,0.0501361763669923,0.27745558611920046,0.12281654940099426,0.2195288753799392,-0.10804708917916465,5.356635071090047,0.8139163740823492,4,False,,,,
149,TRGP,Targa Resources Corp.,True,28.89600346162555,18.112394359889805,21.86401736812738,15.028043878408322,0.010511631830656745,0.04573724870241669,0.12892131572882815,0.16222217893527086,0.6268131295022654,3.5626534612607035,,0.666149768805684,7,False,,,,
150,LYV,"Live Nation Entertainment, Inc.",False,88.61533714756253,162.1756116843878,29.456541907399664,19.499889156410564,0.007590568584288078,0.03394831623968711,-0.12291367729336194,0.36630587940467907,1.8301077093949603,-3.7533682276337252,3.959134014485829,0.9950622231692334,5,False,,,,
151,MNST,Monster Beverage Corp,True,50.095511172100636,11.564373769240486,38.59107556962646,36.848076913751136,0.02059536994994567,0.025912726847837877,0.3011588683696502,0.4843698947395396,0.23084650697567805,-0.8241065279551029,,3.7029686830872093,7,False,,,,
152,WDC,WESTERN DIGITAL CORP,True,98.35027454155637,34.98092046864997,80.71151182904885,67.64117364775583,0.0068843510819660975,0.012389806327975266,0.295144157814871,0.8392664509169363,0.3556768970062135,0.9324955116696589,6.53781512605042,1.080841638981174,6,False,,,,
153,FAST,FASTENAL CO,True,44.33765274383146,14.148113960046029,33.60675376749261,30.32465105064991,0.018829812227597435,0.029755923672916226,0.33201441367594153,0.42583781281345645,0.3190993001318592,-0.082729304049267,267.0483870967742,4.852012297372834,8,False,,,,
154,WAT,WATERS CORP /DE/,False,57.95087644961628,14.540177687989054,46.84910287961004,46.84910287961004,0.014495079340984766,0.02134512591563896,0.23391930614402023,0.5177345773942841,0.2509052248869884,0.4480680000199355,11.540058664519469,1.7326718295053083,4,False,,,,
155,TMO,THERMO FISHER SCIENTIFIC INC.,True,29.01574292167049,3.642248030162319,28.897694364430542,28.897694364430542,0.032351172946234255,0.03460483689075469,0.08662487371414906,0.32163766972553254,0.12552661636115117,3.785179447456752,5.45877378435518,1.8899861742050168,5,False,,,,
156,DHR,DANAHER CORP /DE/,False,38.76287631938105,2.6666356077634124,32.81237420431623,32.81237420431623,0.03754754966593221,0.0304763073154413,0.06012904988996373,0.40853658536585363,0.06879354322914684,2.9426439232409383,17.69811320754717,1.873953283384751,5,False,,,,
157,HEI,HEICO CORP,True,73.83093617978548,11.839255319868563,49.811037778760316,41.773050756152465,0.01689915781268738,0.020075871625915113,0.2078323719034677,0.5209409469590076,0.1603562941561357,-0.1764690874794457,7.84586955350062,2.832157056937226,6,False,,,,
158,KMI,"KINDER MORGAN, INC.",False,23.34028691909464,2.288938990589603,21.600744459092553,14.217906761147168,0.04053111500652609,0.04629470071708862,0.06043439908454831,0.12010882001474664,0.0980681599383865,4.279503971018531,,0.6372049976862564,6,False,,,,
159,APH,AMPHENOL CORP /DE/,True,47.41687534770318,15.096009333956872,32.606359744623404,28.17754127481916,0.021621925116937748,0.030668863615322593,1.9764454478395956,0.37213696892834497,0.3183678642521117,-1.6390222353114416,15.955954323001631,2.979243840771447,7,False,,,,
160,BABA,Alibaba Group Holding Ltd,False,11.894507730571577,1.1614848051816948,21.94824169157138,21.94824169157138,0.06185351727854371,0.04556173629088578,0.041429130634608013,0.12023882374344641,0.09764883351972743,-2.62283356258597,5.119718309859155,1.2820613063434836,3,False,,,,
161,WCN,"Waste Connections, Inc.",True,39.84363245493196,5.20217821648074,25.054744970268626,14.562846984238135,0.028788238128345724,0.039912599437218636,0.15835947866837,0.1958215923897044,0.1305648580702335,-0.015623258153540792,5.111848417730032,0.6174208348220863,6,False,,,,
162,LIN,LINDE PLC,False,36.659237282592116,6.611986371429479,30.79776070551613,21.66233791386729,0.020124534146680233,0.03246989317054119,0.11512824419099141,0.31574663835810335,0.18036344620211792,1.7289137632035314,15.518260869565218,0.8767601000131596,4,False,,,,
163,LRCX,LAM RESEARCH CORP,True,82.01667825131527,44.562982983800914,74.14747287050663,69.59198578864475,0.01231975395576384,0.01348663631121225,0.668336887245175,0.5699165122349695,0.5433405001754783,-0.30558615100890774,33.29760353009553,2.210118102893768,8,False,,,,
164,STX,Seagate Technology Holdings plc,True,125.18968281616426,-405.9683091764797,99.47494394547371,87.81300516438361,0.0044479814643950625,0.010052782744448098,0.5026119834618733,0.709992486851991,-3.2428256070640176,1.9168612797758058,5.88785046728972,1.3795317220543806,7,False,,,,
165,VRT,Vertiv Holdings Co,True,86.61181122718875,29.288869663206853,63.73767393758385,54.53903661955627,0.016405595809788252,0.015689308037492335,0.2731187547096237,0.5487508622499475,0.3381625352041205,0.553991488565683,21.250871080139373,1.5474245518493306,6,False,,,,
166,WMB,"WILLIAMS COMPANIES, INC.",False,34.16733856212418,6.984468833890927,21.469755089523616,13.768468952413434,0.011235315398046323,0.046577149847785645,0.23832250253926893,0.09991427755024287,0.20441945810884674,0.09735595292679199,2.909847434119279,0.5312807075008189,7,False,,,,
167,AGGI,"BILI Social International, Inc.",True,80069.44101737991,75792.24303497319,79459.23721932842,77533.2876877566,6.275658448025126e-07,1.2585069212780593e-05,1.300835766619057,1.0558176753828927,0.9465813932499126,-0.27287112385207885,77.48395760743321,3.184238726515374,6,False,,,,
168,AMAT,APPLIED MATERIALS INC /DE,True,68.41801617916582,23.45281788987521,57.67924685991101,54.803218388560566,0.011900851316184265,0.017337258276425817,0.31713518193089,0.4738737708666819,0.34278716629928974,-0.0786336542870243,30.814126394052046,2.6104513064133017,6,False,,,,
169,HWM,Howmet Aerospace Inc.,True,71.74606494911629,20.211669333694633,54.00834112574162,47.44571315726379,0.013226355936251644,0.018515658491932034,0.21887879321010426,0.4446859378396001,0.28171118998692324,0.9909832546157149,,2.13382269904009,7,False,,,,
170,XYZ,"Block, Inc.",True,37.60490724861327,2.2112099605513156,24.897026046765486,20.469470257948608,0.049384092294737836,0.040165439764638704,0.08430102737362238,0.1335130798828834,0.05880110130128978,-3.158949630281987,6.66304992199688,2.201065823355283,5,False,,,,
171,MU,MICRON TECHNOLOGY INC,True,129.03042272306504,20.341378743325993,112.96640528477506,60.90286831653528,0.0015138990367633432,0.008852189263517036,0.15399768629369978,0.561914073733249,0.1576479276285424,0.10434830592649817,20.48218029350105,2.5179849834119086,7,False,,,,
172,STLD,STEEL DYNAMICS INC,True,26.807682823029367,3.5483319102558712,23.86495516662726,17.374349758786483,0.01577913150489426,0.0419024462027232,0.09467326767843263,0.11413984103633772,0.1323624997236854,1.6974083741743022,21.072569707179877,3.055322784171923,5,False,,,,
173,CAT,CATERPILLAR INC,True,49.970457910043386,20.81985210418451,42.15474909487987,35.04567264273506,0.02009293456929913,0.023722119606245276,0.178273277986019,0.35893391701805777,0.416643212308847,1.9555654961604414,,1.4356638765796816,6,False,,,,
174,DUK,Duke Energy CORP,False,20.33729357517667,1.9489154446486958,22.09908120582862,11.673403213807575,-0.016766355138358103,0.04525075005092295,0.05413503985941735,0.06637477973822513,0.09582963620230701,5.486282914880588,2.3736929003852505,0.5517650971634912,5,False,,,,
175,ODFL,"OLD DOMINION FREIGHT LINE, INC.",True,44.21623803545788,10.4995817790422,33.18347631827922,26.17110258720513,0.02110049408500276,0.030135480394172777,0.24305710948960618,0.28865475847860855,0.23745986193177218,-0.05799929073411337,,1.4358842419808806,5,False,,,,
176,WMT,Walmart Inc.,True,40.65370408586506,8.934534703432584,30.982952005091157,20.98815625401662,0.01676682147741289,0.03227581412628722,0.16863969519851524,0.21916771382171174,0.21977172570946726,0.7730307985827201,12.86669542709232,0.7897533242144247,7,False,,,,
177,SBUX,STARBUCKS CORP,True,64.01449858548953,-14.67733556975802,44.844893813969485,27.971265515622605,0.020549239401898654,0.022299082792977723,0.4570032455465414,0.34574674751280393,-0.22928142677173136,2.7304007986236485,5.412089937338739,0.7230177074355559,5,False,,,,
178,PDD,PDD Holdings Inc.,False,34.917260567113544,8.264431818233128,35.525424858336564,35.29738715336321,0.03130163143467501,0.02814885406684546,0.2501961340395745,0.30371067397717544,0.23668614559118353,-1.1621812674396295,,2.428121940948384,4,False,,,,
179,TER,"TERADYNE, INC",True,104.28383512464734,20.666406032904735,88.73826053541258,74.14141706164462,0.007795438780701169,0.011269096260918167,0.21137724944339287,0.46528861377776126,0.1981745877316729,-0.12049761449400538,94.95340344726847,1.7479266181076698,5,False,,,,
180,ED,CONSOLIDATED EDISON INC,False,20.765546359706185,1.7366143152412408,22.548790557303448,12.591457436393762,0.11426204494204718,0.04434827657202682,0.04727459163266787,0.05284574803291381,0.08362959900785448,4.598934550989346,2.3803730738037308,1.0205624433020866,6,False,,,,
181,AMZN,AMAZON COM INC,True,33.609214975373554,6.350401340754538,32.415989085805116,17.78941149883871,0.00294779277740769,0.030848973861417592,0.16353949811283713,0.2172625596640071,0.1889482198679041,-0.12323390356204239,35.16930518909411,1.0508153482718285,6,False,,,,
182,ADI,ANALOG DEVICES INC,False,81.02427855619753,5.432667399860391,64.72371958569288,64.72371958569288,0.023290271773202514,0.015450286330902546,0.06143081679829027,0.4085419303211109,0.06704987068897324,2.0775131492080465,9.229928615493082,2.1899250755052453,8,False,,,,
183,SE,Sea Ltd,True,41.776071595910565,5.263150107656915,31.113564162408547,26.20171718027988,0.06841789189088616,0.03214032294018573,0.16953424585452026,0.20102772620942827,0.1259848019834426,-1.764140222789024,59.068908063076464,1.5836937308207117,7,False,,,,
184,COST,COSTCO WHOLESALE CORP /NEW,True,52.1108119303243,14.471453361119755,39.84132387784807,32.29545365162749,0.0185690894337763,0.025099567551167743,0.3738797102601004,0.31292004460383954,0.27770539020710466,-0.6536810055429776,67.42207792207792,1.0342783227336423,7,False,,,,
185,CDNS,CADENCE DESIGN SYSTEMS INC,False,92.81188567310083,18.800618079722508,66.96639188459403,58.0954777281268,0.01541917071403259,0.01493286366276597,0.43958369770249583,0.4201294931049455,0.20256692279630506,-1.7450836400425613,12.802721788898328,2.855560875709583,4,False,,,,
186,DTE,DTE ENERGY CO,False,21.921232142885348,2.6049615047466776,24.443488371060816,13.767222157271263,0.10636889983659104,0.0409106910118411,0.05849118576172528,0.07054348795055418,0.11883280500690889,6.1637010676156585,2.2481060606060606,0.8038454427805509,4,False,,,,
187,ANET,"Arista Networks, Inc.",False,57.373079048549414,16.28550420525253,51.73515463060512,50.77912026142908,0.021107930076343772,0.01932921641271034,0.30616917078704153,0.34387707783405863,0.28385271411826524,-0.4998854582940922,,3.0478936110852786,4,False,,,,
188,D,"DOMINION ENERGY, INC",False,20.460978772264845,2.109205183758553,24.893750421216584,16.156596729782386,0.08739523890759864,0.04017072490401906,0.048487489746534634,0.05589676700393836,0.1030842760375477,7.137038670783708,,0.7727882037533512,6,False,,,,
189,AEE,AMEREN CORP,False,21.787795991295827,2.375342880627058,25.4930749966847,14.197078049280705,-0.02434659247859497,0.03922633892263083,0.055797052793272114,0.05153511561061227,0.10902171479740318,5.447223749312809,2.6108247422680413,0.6580496544663424,6,False,,,,
190,TXN,TEXAS INSTRUMENTS INC,True,53.3353295272537,16.390953294770217,46.082182129469665,46.082182129469665,0.009758932876825464,0.021700361263068263,0.19468317746281366,0.26288682292348653,0.3073188717507528,1.7969450439980077,,4.352643241532131,7,False,,,,
191,MLM,MARTIN MARIETTA MATERIALS INC,False,31.655859588236545,3.587790306202647,28.704740676287372,19.888482329713092,0.027172167255419752,0.03483745111225086,0.07590158035858338,0.11415633937082936,0.11333732057416268,2.5342333654773386,6.247826086956522,3.5675977653631286,8,False,,,,
192,FLEX,FLEX LTD.,True,56.98009405159016,9.747761035264256,37.64947570570127,37.64947570570127,0.020980213622886844,0.02656079483860036,0.16188569727277788,0.20055710306406685,0.17107309486780714,0.9956140350877193,6.944162436548224,1.3591877496671105,6,False,,,,
193,VEEV,VEEVA SYSTEMS INC,True,34.44725945220699,4.339625367534137,32.61577792315939,32.61577792315939,0.04520139574586437,0.030660007630538007,0.12035326070492329,0.14249611442371013,0.12597882782388084,-1.5509396323969928,,4.885373499745885,7,False,,,,
194,CEG,Constellation Energy Corp,True,37.26378722412678,5.952657062254598,29.73613822837006,16.136051094206085,0.014904867615766178,0.03362911459181812,0.10281277106774263,0.11580171863859808,0.15974374870841082,0.9409178828908036,6.039138943248532,1.52555387713998,5,False,,,,
195,WEC,"WEC ENERGY GROUP, INC.",False,24.88330627654229,2.754325324003866,27.003689657963175,16.28097516064928,0.08730949960841515,0.0370319764693751,0.05801392563038349,0.05864711153374906,0.11068968461801207,5.885642155019606,2.507987934309016,0.5872456824114135,5,False,,,,
196,TPR,"TAPESTRY, INC.",False,159.04404782992017,33.9669731434383,73.3739025600997,52.691070362418024,0.0375434978577823,0.013628823942966804,0.16204624499048553,0.3077037146882183,0.21356959664257402,2.2725385014708426,1.53023598820059,1.866272721433618,7,False,,,,
197,ISRG,INTUITIVE SURGICAL INC,True,52.82805174336187,8.464817985807985,50.07941462537481,50.07941462537481,0.016508158237060054,0.019968284523304083,0.17700222235413615,0.22457817729896232,0.16023339317773788,-1.1434391444576473,,4.874638620277141,7,False,,,,
198,KEYS,"Keysight Technologies, Inc.",True,63.10260905544692,9.120424706194505,61.98426677754553,61.98426677754553,0.02388267055971,0.01613312622683569,0.10754397435368565,0.26601882781658065,0.14453324264580852,0.7545662100456622,9.125,2.3502702702702702,5,False,,,,
